id,nome,cognome,sesso,età
1651,Nome NH6LMRD90N,Cognome L327MZYQ39,M,43,
1652,Nome YOLXRBMVCR,Cognome WWR54M9U6Q,M,31,
1653,Nome RNGJOQ45RQ,Cognome HKEP2EOPQR,M,70,
1654,Nome VK1R3QGFZ0,Cognome 4YMC3M3TMX,M,61,
1655,Nome QEO97TCPJA,Cognome 0KVCLP1YO2,M,63,
1656,Nome TW9NFM32C2,Cognome DZU9MSMVKN,M,61,
1657,Nome W326MGXGQR,Cognome 8X1ZU00GDZ,M,5,
1658,Nome JCDPWLM6LX,Cognome EQVSH9OJS7,M,84,
1659,Nome 5S96NK9W8T,Cognome B9M2NNR46L,M,66,
1660,Nome ASYWIYXE2V,Cognome R1D193U5IO,M,21,
1661,Nome Y4DJX5WIW7,Cognome BU7ZGQVC3Y,M,37,
1662,Nome 9GVO3Q0O7L,Cognome R38PA8A8JN,M,14,
1663,Nome 9HMSAJGQD3,Cognome D8D3QUHCZQ,M,68,
1664,Nome SN3MLSD296,Cognome H3E0IFSXEJ,M,94,
1665,Nome UL79SOEVDZ,Cognome FDUSNWXMCC,M,58,
1666,Nome NK2OBGZKOF,Cognome K0GT1332SA,M,67,
1667,Nome QACQLFNNXR,Cognome B2E1NPZZ2D,M,96,
1668,Nome PDJ00YAJ7P,Cognome 6DI5VPHUEY,M,96,
1669,Nome KH49TPX0LD,Cognome KJLK38FPTD,M,79,
1670,Nome 9RSB5LBXVT,Cognome OK142S90RH,M,53,
1671,Nome AO6ED3J8SY,Cognome V3J3ONCC7Z,M,58,
1672,Nome OIA85AB1JQ,Cognome INI0HXKQTP,M,78,
1673,Nome Y8IGND96VT,Cognome KZABJ3JEDC,M,64,
1674,Nome OW1V7LSMB0,Cognome 3XOYRZKYKR,M,70,
1675,Nome VIL7OIH7I3,Cognome GJ71H3VKZK,M,65,
1676,Nome OO8MWW83DX,Cognome GWRQ92E21Z,M,25,
1677,Nome MUST2GUTAH,Cognome 5U8DSFW390,M,11,
1678,Nome 2GQ2O8POQ3,Cognome T8YNTW6DKV,M,74,
1679,Nome 1PBXU48V5O,Cognome M15R0PZ3CX,M,67,
1680,Nome 4U6ET3CZQ9,Cognome EN3WOF9YYE,M,96,
1681,Nome OZFE2JEFCZ,Cognome H2NZRKEMVU,M,88,
1682,Nome FN74EON3FC,Cognome ZVL954GA56,M,94,
1683,Nome RTNM1M68KL,Cognome 4PU9FX9GR1,M,51,
1684,Nome 7UO3MPKF9T,Cognome OWXC0FXUBM,M,36,
1685,Nome MSDC2TLM2H,Cognome RU4IE1FBVY,M,47,
1686,Nome 40X5QQR9BL,Cognome 32YRDOBEYW,M,91,
1687,Nome DP0TYDT9AZ,Cognome TUTX5YEUEJ,M,89,
1688,Nome 0EMAFN1DON,Cognome 136D1W1QWZ,M,33,
1689,Nome N2ZVNC55T1,Cognome 2WT2BPZTBT,M,85,
1690,Nome X4EHTBJVRC,Cognome H6QN063AMT,M,73,
1691,Nome 3I9RGKKBAP,Cognome 3VBVNYQH1Z,M,29,
1692,Nome Q9LR9IBRAX,Cognome VMU3ZO60RD,M,14,
1693,Nome 5SJO664OJS,Cognome 4YNPEHF8TQ,M,73,
1694,Nome 48PK537OLS,Cognome 21LX592DUT,M,100,
1695,Nome HRUGGTCTHG,Cognome Z5QNBLXM3K,M,29,
1696,Nome FBE4UGCPB8,Cognome V822MA061J,M,93,
1697,Nome VOCZDFBZSM,Cognome 9XIEH36EYL,M,74,
1698,Nome T9VMI8Q6C9,Cognome KPFQAST3D4,M,59,
1699,Nome ZKMDOMZCHG,Cognome XR5FPOL9VP,M,39,
1700,Nome HDIZS8JHEZ,Cognome CVECDL5VAW,M,90,
1701,Nome 3JEFTXQM7N,Cognome 6ISECFDQ0S,M,95,
1702,Nome 0QFPOWW7IB,Cognome UHU6T5P63S,M,66,
1703,Nome 95FGDWS1EJ,Cognome N3F2IXI76Q,M,94,
1704,Nome WTR9PT5UJ0,Cognome ZDVH4CF6GV,M,43,
1705,Nome SI2LM0UKH0,Cognome ESGAYWNMJZ,M,94,
1706,Nome 0TVATX1JOY,Cognome 9GLXGLY3JG,M,92,
1707,Nome A9BNB7Y107,Cognome Z6V2JC6F3Z,M,24,
1708,Nome 43DYR80ZRP,Cognome CUIV5ZVFYL,M,87,
1709,Nome D503ZWKXDX,Cognome 3R6C96MURH,M,10,
1710,Nome Z8C85AKZW4,Cognome JKCSI69H1X,M,64,
1711,Nome 1RYYNWRWKD,Cognome XOSWWKNJN2,M,29,
1712,Nome R0SORCVFEY,Cognome 3S0Q6A41NX,M,69,
1713,Nome FH0D49GZGM,Cognome 9V295HE0NG,M,11,
1714,Nome D7GP67EWF8,Cognome RIJAYUEICQ,M,73,
1715,Nome K1D45LMNO6,Cognome A430JVWDA6,M,63,
1716,Nome EMC315S19D,Cognome 6HB35KAN9Z,M,92,
1717,Nome FZORLFLSPG,Cognome WO9LI6BR1E,M,24,
1718,Nome DGAMJV73L6,Cognome B2PNLY63T3,M,89,
1719,Nome H0X7PL04NW,Cognome 0564PMWBNS,M,98,
1720,Nome GDZ4XC1563,Cognome VW91UX1O9X,M,77,
1721,Nome I4F0Y9E2GH,Cognome P9X6TMKEQN,M,94,
1722,Nome HIJGUBS01I,Cognome I83P40DJ4R,M,25,
1723,Nome TEHZJLN99R,Cognome WVW9XLITEL,M,54,
1724,Nome BEHKKRECNG,Cognome 7R1GL2LBSF,M,82,
1725,Nome TBM2JJGNKM,Cognome 3SJ0IB417D,M,23,
1726,Nome VAU26R9HVW,Cognome WZ8EUOAREI,M,65,
1727,Nome O2DL1MIOZK,Cognome GTVONWIXXW,M,34,
1728,Nome 1RT8AK9HET,Cognome 2WBJLBV69C,M,9,
1729,Nome H5Q6WK19XY,Cognome O96NATN9H3,M,7,
1730,Nome S4P4UCD3KP,Cognome 65BTXGMK46,M,52,
1731,Nome PDFAXEZIOZ,Cognome HHA44K1JUZ,M,44,
1732,Nome F3C129CRH1,Cognome SLV7E5M5NZ,M,28,
1733,Nome QZSBXSSPHU,Cognome N461BKFZN8,M,90,
1734,Nome MJJZAY7DCV,Cognome LWKLHHMTP9,M,35,
1735,Nome OK8D2R1KVK,Cognome XFV1IKPIKU,M,76,
1736,Nome PLVBJGQHIY,Cognome FZFQ7KQSKT,M,33,
1737,Nome AY8HJFM0XV,Cognome GOZPASLHTH,M,58,
1738,Nome 540U4VZBPE,Cognome B3DPXHN9YS,M,39,
1739,Nome X5U99CRG9U,Cognome GHTBVUEIMM,M,98,
1740,Nome 48F12PL53E,Cognome 3SDNJFKX1P,M,73,
1741,Nome Z7RC840WGD,Cognome 6T7N060OD9,M,65,
1742,Nome 3RTI7IOX22,Cognome 8I23M4NH00,M,15,
1743,Nome TB4U7B0ZNA,Cognome L1YNHBPG8Q,M,89,
1744,Nome JH2SBOYHHX,Cognome 9S5CHU9RS1,M,51,
1745,Nome ADALT98R87,Cognome VBJFFG60ET,M,76,
1746,Nome 6NXSS898BB,Cognome 02K3ODCSFN,M,75,
1747,Nome NZ8WIQPBJA,Cognome 7RGCJ6MXIE,M,51,
1748,Nome 7PIMCUCS9I,Cognome D74I77OCT8,M,25,
1749,Nome IP60S70NEF,Cognome B9KFZWTDIE,M,55,
1750,Nome ZOJ4A7LHUC,Cognome 8P32GDHNEX,M,25,
1751,Nome HTY1PCC8VV,Cognome 4JDMU47MOY,M,55,
1752,Nome UEA4JJXNAA,Cognome 48N5TMOYOK,M,62,
1753,Nome UIQY3433ZN,Cognome MNE0MNY50C,M,54,
1754,Nome JZ6I0ITMJJ,Cognome 11KIY9LWVI,M,80,
1755,Nome 09FE6942HA,Cognome 0OI3UCDQ3I,M,92,
1756,Nome KFP3K3S0KG,Cognome ZXVDW78UZG,M,72,
1757,Nome XDBINM7AOR,Cognome 3CF7HT8M0I,M,61,
1758,Nome 6SW1US8KSG,Cognome ND8DVB80CD,M,24,
1759,Nome 9NOIT4DKMO,Cognome FCKYZ13WM3,M,60,
1760,Nome 6QNBTO4SO7,Cognome EYB9MO4WDS,M,68,
1761,Nome P680X4SUP8,Cognome XM6UO13SR6,M,67,
1762,Nome NAIZP3MGAR,Cognome 5WUE676LBC,M,43,
1763,Nome IDN36CD197,Cognome T10ENTKEX0,M,40,
1764,Nome 9PESH5L2VA,Cognome U6LWLLA29B,M,15,
1765,Nome GV51H5592N,Cognome 5EVBNWXMP6,M,10,
1766,Nome 78KK2S4X8O,Cognome XS0PQUT37A,M,64,
1767,Nome OH14GMJFZ1,Cognome 76XUOQGVAI,M,26,
1768,Nome 0WH3SPQ0YH,Cognome Z5Z8FB77NV,M,40,
1769,Nome OEZ429RZGH,Cognome PM3ESMWUPF,M,51,
1770,Nome RU9NLA491C,Cognome 5F75KMJ0KD,M,25,
1771,Nome HQXQ8QAIQ6,Cognome MSAKIL62S4,M,19,
1772,Nome 1C3JNLJ8KC,Cognome BFPQ654VV2,M,24,
1773,Nome SXNFEKR1ST,Cognome LQ41AK4HIM,M,70,
1774,Nome L288GOJN4P,Cognome DFXNOZSTE2,M,5,
1775,Nome CTKCEK7H0G,Cognome LP733XPT89,M,75,
1776,Nome YCO086Y9VG,Cognome 0IAA8V19NX,M,63,
1777,Nome A9GLKSXEZW,Cognome RJ1WZ3SI44,M,60,
1778,Nome CVTXTHVURN,Cognome TDRFSCTYC0,M,52,
1779,Nome USZIMS8OS1,Cognome U3F7VJTXRL,M,92,
1780,Nome MD5HD2JUM1,Cognome 5GF365R6DJ,M,43,
1781,Nome G3IH3HTT18,Cognome XKJ84NAAUN,M,66,
1782,Nome 49YGICG1OS,Cognome P7J9XN7V1K,M,79,
1783,Nome GWMCPT1ZRE,Cognome II89CAN84L,M,63,
1784,Nome 3MSLVHJOQU,Cognome 0LNLQNALZP,M,74,
1785,Nome HBJM1LO7RI,Cognome YZYLIG55J4,M,92,
1786,Nome KVSYMCNIJL,Cognome NXYCMZAPL6,M,14,
1787,Nome JKFG2HLFBE,Cognome BUPXX2KWCI,M,8,
1788,Nome FF1572YV51,Cognome ZT1XS81BD2,M,89,
1789,Nome 9SKCVPBU58,Cognome 8LUPIJ3PJ0,M,31,
1790,Nome ZEB61WBQZI,Cognome L4P5JCYXU3,M,48,
1791,Nome T0ZHU60V0H,Cognome R4I21FE7XL,M,29,
1792,Nome VGJN83H2V5,Cognome MNMJVI0LFT,M,70,
1793,Nome QZ9D6NLXGT,Cognome 53JTP6U1ME,M,61,
1794,Nome TH9SGGZUDL,Cognome EJXEZEIRUH,M,38,
1795,Nome J0G34KDDLC,Cognome 6U0T8XK3CB,M,53,
1796,Nome EW4RQ0RO69,Cognome KHRV155RZD,M,63,
1797,Nome P6L0UY2PQ6,Cognome V3THDVY2DJ,M,47,
1798,Nome XLRF4W62W5,Cognome QA56OQ28H0,M,51,
1799,Nome 9EZBYN6UV3,Cognome KLVF6UDXM7,M,54,
1800,Nome 7C1UTQKVFQ,Cognome 537586EUVX,M,82,
1801,Nome NP8EYB6WJC,Cognome SO8HK7U80Q,M,52,
1802,Nome EBQ07MQV2T,Cognome SDOQ0NV07D,M,73,
1803,Nome XBZZJI674K,Cognome 6G4Y8GU0WB,M,16,
1804,Nome 1VTOUCG5W0,Cognome R5UT2F70TT,M,88,
1805,Nome OP1IRWS070,Cognome V4BUEZL399,M,9,
1806,Nome LK91WJLB8L,Cognome QTCBMZZNSV,M,35,
1807,Nome BLOYTYRE6O,Cognome 39DK9G7QNU,M,81,
1808,Nome Y0EBFN39IQ,Cognome AZUC92DIYT,M,33,
1809,Nome X1E55ZL623,Cognome 5JIYDDW5EC,M,86,
1810,Nome BXFTN6PXIY,Cognome 3WJNKHRDIN,M,25,
1811,Nome GNEUAEMJZY,Cognome L66VSSHA9S,M,33,
1812,Nome 96S1WZ0AYG,Cognome L7MP8N4BXX,M,65,
1813,Nome 0PDH0TR1FI,Cognome 4T8EJZV6VK,M,18,
1814,Nome QZLL60UD8U,Cognome 6D1EK2BBV6,M,33,
1815,Nome LFPVB1PWB9,Cognome MIFMHM1DZX,M,35,
1816,Nome WH2FI6LU2P,Cognome JSWYA3P1LZ,M,40,
1817,Nome 9SZ4D4SUV0,Cognome FDQ11YGD33,M,30,
1818,Nome XPBV3ZCWQT,Cognome XCAPBWS6XT,M,98,
1819,Nome 8E39MYDMWT,Cognome PV9QCIRPGP,M,88,
1820,Nome 9DCCZSLSWJ,Cognome Y9VPDC5YDV,M,55,
1821,Nome VYHOE8K6NZ,Cognome 59I2CHAI0P,M,30,
1822,Nome 6LIYZCQ11R,Cognome HF4Q4A6PCH,M,14,
1823,Nome XHAXWFWAA7,Cognome JNNVY13KDQ,M,67,
1824,Nome IC2JNL0LND,Cognome 9U5LJCCLET,M,33,
1825,Nome JRO59U5O9L,Cognome LGUBEA0AUO,M,7,
1826,Nome EYIQDYDNEE,Cognome E4BW7J4TPP,M,99,
1827,Nome EAPDTXEZEI,Cognome F4SWIMJI0J,M,74,
1828,Nome W42OIK1MDS,Cognome FJF10RNOCL,M,89,
1829,Nome 7TCR9DEBR7,Cognome JD2YUO406A,M,51,
1830,Nome 2FBOGMG0JT,Cognome J7AWDW2K5G,M,68,
1831,Nome 0T45TKZEWU,Cognome 1CVVFZ4EZA,M,32,
1832,Nome PXI2NCVTRL,Cognome YAOCO441V9,M,91,
1833,Nome 4VL12PLZ34,Cognome 6GFZO2IOXQ,M,11,
1834,Nome PUALS3TTCF,Cognome 8EEA513SQH,M,74,
1835,Nome G0OCHTCH7E,Cognome J7N4M7NZDI,M,47,
1836,Nome HJO7ZG3RFA,Cognome 3ESDJZ7R2H,M,98,
1837,Nome S37D67RMT0,Cognome 3OYYRLPGDF,M,85,
1838,Nome 5AF8OO3ZJG,Cognome 83D8PEAOCA,M,61,
1839,Nome IRAD6A0GOL,Cognome 9PC15J45QQ,M,71,
1840,Nome UQMA6KZKRL,Cognome JC6NFAQ5JR,M,46,
1841,Nome 52BH4CAP9D,Cognome O90SONPD4Q,M,32,
1842,Nome QDYTMJ6EZM,Cognome 2SLBTY0OUM,M,18,
1843,Nome NP45Z1NDAV,Cognome 1WYG0QHWLE,M,89,
1844,Nome BGFA77XCBU,Cognome CDNPNADT7I,M,81,
1845,Nome YBPS9G1I26,Cognome E8191VCDDA,M,83,
1846,Nome EGIXNI6BJX,Cognome NLD9M2CO1A,M,24,
1847,Nome ODC0DI504Y,Cognome IHWF9YOYEZ,M,52,
1848,Nome EICKCOW6EQ,Cognome 2CFOJECUE7,M,22,
1849,Nome 5WCXKNUT5P,Cognome ECMNSKVGNA,M,65,
1850,Nome CV8HJ1CDQR,Cognome PJU3POSZTI,M,91,
1851,Nome U3V7O8ZD6A,Cognome QWH2N33256,M,36,
1852,Nome XC38H7M8TY,Cognome S53IL9HU77,M,99,
1853,Nome M6ZON05CAF,Cognome 5KT0REY9K5,M,86,
1854,Nome VCUG5ST1RJ,Cognome 1OCT3WWB8N,M,14,
1855,Nome PVSVEA76LD,Cognome DF690DA352,M,63,
1856,Nome 7Y19PBA7NJ,Cognome XZHALUUUEQ,M,72,
1857,Nome KBQ9GQO78I,Cognome ADU0S14LZ5,M,6,
1858,Nome SUAJNI6KOK,Cognome CAP8J1FIRI,M,75,
1859,Nome XDVOT7M41A,Cognome PNBJICI8WV,M,35,
1860,Nome VSA973MK4G,Cognome P6YFBCOCEY,M,92,
1861,Nome EMWUC07WE3,Cognome 012WS6WCKG,M,83,
1862,Nome Z6YU112CZD,Cognome 7BXACZLCXZ,M,35,
1863,Nome 0GYBJGN0JV,Cognome 4JBE5KA7MX,M,91,
1864,Nome 5JIR6WQVUC,Cognome 91LDULOLBV,M,47,
1865,Nome 7CHOB2UZJ7,Cognome FJF6EC2I0O,M,61,
1866,Nome ZR6NSKRQKC,Cognome 1P9C6E2ZV3,M,47,
1867,Nome UJ50UH8HK3,Cognome 2QTRM5AXSL,M,37,
1868,Nome UZAVE3GZ3L,Cognome UE7QG3PJCA,M,99,
1869,Nome X90DVB1MS8,Cognome 8GPAPN46IM,M,22,
1870,Nome TLQQGQRP8T,Cognome PW8GLODF58,M,82,
1871,Nome L5VV4G17AE,Cognome D6RZ35WZK8,M,27,
1872,Nome NHVTMM0CTP,Cognome PAJRO2S0EW,M,55,
1873,Nome YKX8F7HTTF,Cognome IFZRLPC5II,M,9,
1874,Nome 9U7CKW7JYK,Cognome IZ5DU7QSPV,M,97,
1875,Nome CL7C13A9NX,Cognome ZV84D7QI6Z,M,79,
1876,Nome N27K3JOY05,Cognome CQBWHG7LFN,M,17,
1877,Nome 996DXP9KUH,Cognome ZGR6ET8QG2,M,96,
1878,Nome GMU1XYJBFG,Cognome NWGLDJKSIX,M,28,
1879,Nome 0MDXJ1HFO2,Cognome J3CLOS88O2,M,64,
1880,Nome FLETT1H330,Cognome 1EH6OG8UBS,M,51,
1881,Nome 76110HO1VY,Cognome IL314W88OG,M,93,
1882,Nome UFRPN9EDRL,Cognome UBH8JTY117,M,99,
1883,Nome VIDSPHY4JT,Cognome C4I8MC8O5E,M,91,
1884,Nome 3OU943R2BL,Cognome V30LUGWTJJ,M,14,
1885,Nome C0LB9TCKEM,Cognome 44YS3TQQFK,M,40,
1886,Nome LUE22MA4V6,Cognome ML6IAXY5WC,M,39,
1887,Nome OOY7USKM35,Cognome JD2NR1HMPX,M,20,
1888,Nome HBSDFEV7RW,Cognome JSON9F2KU9,M,90,
1889,Nome SHAV6IGFRS,Cognome 6A0JKHIJY5,M,81,
1890,Nome CEA14VOP4T,Cognome IZQ0C5CTME,M,39,
1891,Nome 453BRK3SQX,Cognome 43IEK6O9T1,M,85,
1892,Nome FMK9VWIZ26,Cognome RA4JQDT7JE,M,37,
1893,Nome AWIWFA4B1G,Cognome LJZYSFG5NA,M,71,
1894,Nome 8YFQD0E1ZL,Cognome U551TLPUWV,M,29,
1895,Nome RR99LXH4ES,Cognome DAL5PRLY6D,M,83,
1896,Nome N50VPFC06S,Cognome U1H9CI3B09,M,98,
1897,Nome FDD9CU65O1,Cognome 5LRGIHNZUA,M,55,
1898,Nome D1HQTA3YKA,Cognome MUT3N44ATX,M,78,
1899,Nome 2XRWVTDO1I,Cognome VOSLQCVURB,M,82,
1900,Nome 3YY591JCH6,Cognome EI8GGSVECA,M,10,
1901,Nome M5OGVWDRLD,Cognome FWPNUQZ8OK,M,96,
1902,Nome OOEJY3GOGA,Cognome C797XNL1YK,M,68,
1903,Nome MLUCH0EI6S,Cognome 4ID0UN2CAH,M,38,
1904,Nome A0711P0LYB,Cognome 5F56GYHV3J,M,84,
1905,Nome L42XEM21PI,Cognome ITDIC6ZAR8,M,97,
1906,Nome ZYBFBNY6QD,Cognome EU48B32LTD,M,19,
1907,Nome 19ZIYSBSCA,Cognome KFVE9VPOGM,M,63,
1908,Nome OK84BUXDB6,Cognome 4PXQZAW7S8,M,98,
1909,Nome H8K7NGBIT5,Cognome NM7Y7NZ9H8,M,32,
1910,Nome QCOUS8DKMR,Cognome XWA3QSVCBX,M,9,
1911,Nome BITV364HRE,Cognome BBML8SPM1T,M,19,
1912,Nome 8IMPAW495J,Cognome 6PRLX1YBZG,M,82,
1913,Nome QCWNXU5GNY,Cognome J10GQWYL7G,M,92,
1914,Nome J3X8TWEONG,Cognome 0TDV2XP0FL,M,96,
1915,Nome FYSUZV44SE,Cognome HII5B701L5,M,80,
1916,Nome 40IRAI4W4K,Cognome OQBMHYJZ8P,M,27,
1917,Nome 0HJEWF0BST,Cognome SER9TBQX1W,M,8,
1918,Nome D7TUSONT4E,Cognome MIAGGHSSRX,M,18,
1919,Nome VOU15WWHJC,Cognome SHBCEBMCIJ,M,69,
1920,Nome AIYIWN8EO9,Cognome FJ0KD99598,M,11,
1921,Nome PWJYDLODMV,Cognome JH7OZRIVGZ,M,56,
1922,Nome G5AM4S4G9B,Cognome EY9FB6WVCD,M,39,
1923,Nome YWHV2IZBIX,Cognome 84ZLYAWIUJ,M,40,
1924,Nome DGI5K4OCPO,Cognome XSCWNMG5FK,M,17,
1925,Nome 7PLOWRID1D,Cognome K7GT3C0CG9,M,31,
1926,Nome DAWP3L8A8Y,Cognome M515LP4ZI6,M,55,
1927,Nome L0AU9NA48Q,Cognome K78I8BEJFZ,M,54,
1928,Nome HL3I718DFX,Cognome 194YXZJ098,M,45,
1929,Nome 1ZN60HYN40,Cognome DC81N9DJM2,M,5,
1930,Nome VGM7EBV6PM,Cognome QRH7YAKF21,M,45,
1931,Nome JIVCDFVMH1,Cognome 5UTKSGZ62E,M,8,
1932,Nome OZ4UG0H91H,Cognome BFWAV4RKUR,M,79,
1933,Nome MPD1ZN5B4O,Cognome AQPD2UE3XU,M,48,
1934,Nome ZVYSI9ATXA,Cognome PL2T0ODY7I,M,90,
1935,Nome K6IYPIARTF,Cognome W94BSAP8JA,M,65,
1936,Nome L3N5OPL4R4,Cognome 9JI88EHC2I,M,25,
1937,Nome E292U4B9CW,Cognome VUE8I21ZCT,M,84,
1938,Nome AK8WN5JQNK,Cognome NLIBESOA8E,M,9,
1939,Nome RJBV5FPCPO,Cognome VT3TZ8PNQN,M,66,
1940,Nome LC1U1RHMOE,Cognome E3MMPY98LM,M,82,
1941,Nome J5DT628RGM,Cognome WQRLCC4PWQ,M,98,
1942,Nome N2TVT4UVZI,Cognome 31NPNNOSMU,M,56,
1943,Nome CRMHIRUEDI,Cognome 2RTYRZMIEG,M,50,
1944,Nome MJATBSPXN2,Cognome W4MYGPI9O3,M,90,
1945,Nome JC9TDE5KJS,Cognome L6J0DU2NM4,M,76,
1946,Nome 1O51KVAUZE,Cognome 3Y0E94E0ER,M,21,
1947,Nome 22IDMDI09F,Cognome 6LNTD461SP,M,100,
1948,Nome V917WFSW0N,Cognome UF7UKBHY9Z,M,74,
1949,Nome CQX0FUFBUU,Cognome 01M8OFKF5W,M,43,
1950,Nome 7AJGMAGWB6,Cognome OVRW3DUU3S,M,12,
1951,Nome LO0I6T4FJQ,Cognome AIJDWK281H,M,32,
1952,Nome DSYMXKFOEA,Cognome B8UYIY2M0B,M,83,
1953,Nome N12XHI19KV,Cognome CVHSR5FLRJ,M,94,
1954,Nome YZYNMMMIFN,Cognome JWALWQH4R3,M,84,
1955,Nome 5KKIEROGWQ,Cognome QR4XM1KXEL,M,68,
1956,Nome 9FEHCAXRAO,Cognome QUXJXOMTR2,M,45,
1957,Nome 3QVY0WPVLJ,Cognome JM6UHJLSY9,M,8,
1958,Nome ZC06PA59HK,Cognome COJPL1MGXT,M,93,
1959,Nome PMMCUZW4CG,Cognome PBDI9LIWKL,M,28,
1960,Nome VJVFXTDOYH,Cognome RVJHCAJXXI,M,72,
1961,Nome URIUGJ39JG,Cognome ZUSZN5X9HF,M,70,
1962,Nome GHZMIUC26A,Cognome 5B1KW039WD,M,14,
1963,Nome YPO5X5CXRG,Cognome 4WZ6AA8T2V,M,51,
1964,Nome 4ALQCBNP1R,Cognome X6GA9Z4QJS,M,11,
1965,Nome CMXKZHNUXH,Cognome M9PGTRHLK8,M,39,
1966,Nome DFUCARLLKD,Cognome UIG87ALXEH,M,61,
1967,Nome ELPDLQ95HC,Cognome 3W50ZR0YQ4,M,99,
1968,Nome GKFQ0P50JH,Cognome BMHIAEGO0R,M,15,
1969,Nome Q0JNZIUZPG,Cognome PD5BLLHQBS,M,52,
1970,Nome G0639M5WA8,Cognome VZH160F02R,M,47,
1971,Nome OL9ABLFQ51,Cognome S7W5LHGOHX,M,49,
1972,Nome 5AIFX8AQJN,Cognome K5G7617EL5,M,86,
1973,Nome 5AHL73Q1II,Cognome M3HCQOM7DB,M,55,
1974,Nome ZJDQUBAA3K,Cognome 4ZZ2996UNH,M,49,
1975,Nome WKYOT4VHTY,Cognome L3HPWYUJTC,M,25,
1976,Nome Q6N1M9IKUK,Cognome GUV19O18L7,M,93,
1977,Nome RHL80W6KIB,Cognome F8NTGUGRCY,M,42,
1978,Nome ZKQ7S80V1Y,Cognome Z68ALJIOH1,M,97,
1979,Nome XBJ3XQVOGL,Cognome OHL1DNUNRE,M,60,
1980,Nome 4PO6PVAE0V,Cognome RSIX2QI37H,M,70,
1981,Nome 8RKCW2QC08,Cognome G7WS2NN3SM,M,87,
1982,Nome NK9Y5IOTH9,Cognome 0H2GPFBCCR,M,43,
1983,Nome B21SJHG0CN,Cognome LEOAP2YBW6,M,58,
1984,Nome R7J329UN78,Cognome 208HA8OXN1,M,43,
1985,Nome YEXLOASSNU,Cognome J17A0XV1G2,M,30,
1986,Nome KVY2QF621E,Cognome U8S5WCAE2D,M,13,
1987,Nome SRD1PQPA6L,Cognome F769IV9KCN,M,85,
1988,Nome EALLMY3QW4,Cognome TEUHCYY5J9,M,49,
1989,Nome DXIP9NEMHV,Cognome QUSYHV6J4U,M,76,
1990,Nome GFOBLBTNCR,Cognome HPPFDJ8LP7,M,46,
1991,Nome 7PTEITD4Y0,Cognome L3V87H6VG5,M,28,
1992,Nome KXGHZVAOSJ,Cognome H0GURCFJVU,M,95,
1993,Nome EO02I0AU69,Cognome E63T54H2SR,M,83,
1994,Nome TE10LEK5SR,Cognome LVXS7NDXGM,M,62,
1995,Nome 3A5LXTKPQS,Cognome E94OC52XUG,M,58,
1996,Nome TS4EBBVM4D,Cognome 4AAGN4HKGQ,M,23,
1997,Nome 8ZR467C70A,Cognome A6GD1JL4L2,M,91,
1998,Nome XOJZZPN8R1,Cognome YQH663EF0Y,M,97,
1999,Nome 4KFK1OYCG2,Cognome H9WPF4K2F5,M,80,
2000,Nome 29ZTCTKE50,Cognome PS5M4546FN,M,37,
2001,Nome XGCUK66XFZ,Cognome LW8O7PWRTN,M,68,
2002,Nome MISYKI1112,Cognome 06U50BYKAI,M,31,
2003,Nome SQWXVGQPE5,Cognome PY1HXQ1X3K,M,76,
2004,Nome UBLUJ6GIJ6,Cognome O9QZU4J4KA,M,63,
2005,Nome ZXV9W0VOG2,Cognome TUZH7POB5B,M,80,
2006,Nome CL7ESA2GVW,Cognome 68NQKUD1Q8,M,96,
2007,Nome L47GAVOM6H,Cognome E39T20I1RG,M,47,
2008,Nome LS44ADRTHR,Cognome HKADBG0K20,M,10,
2009,Nome R3EK6RXXSW,Cognome 0MB7CLAUJH,M,90,
2010,Nome JAT4EGQK0R,Cognome FBJK0KM5ZK,M,70,
2011,Nome 4A90FCJN32,Cognome 482G5GDXF8,M,18,
2012,Nome QLEKEFL467,Cognome ZDBHDL9KQ9,M,34,
2013,Nome 2K545HEWBN,Cognome 92MSKSQP67,M,40,
2014,Nome EJECCUMLFB,Cognome LPYM7SQLYL,M,57,
2015,Nome CSS00LC6WW,Cognome PCI5BWL192,M,14,
2016,Nome GH5PSVZ6LK,Cognome RFCCNW7T4N,M,97,
2017,Nome 6F79BHMKE1,Cognome 4RC8Q87F59,M,34,
2018,Nome FMSW2GP4GR,Cognome 13OSXFNZ3A,M,89,
2019,Nome HTHJJMJOPB,Cognome 548D0TL062,M,68,
2020,Nome 4DD71PJJ3E,Cognome CHTPMH93S3,M,8,
2021,Nome 6M5GDRHZVU,Cognome XEUYAW7H6O,M,92,
2022,Nome 3BT7O84M8G,Cognome ICER4LAOBP,M,99,
2023,Nome DTML7EPHRD,Cognome DLBFKF0G0U,M,96,
2024,Nome BQ1PRTDRDT,Cognome 0LHHGA411A,M,38,
2025,Nome AMI7DQNXCQ,Cognome E6Q74C9QRP,M,84,
2026,Nome PHK76V2BG5,Cognome Q28HJ0C9DW,M,30,
2027,Nome 501BJ4NWB1,Cognome P92ZBT5Y3D,M,62,
2028,Nome XH9HVGVWLS,Cognome HCNRE7DGAG,M,7,
2029,Nome 8PH31OUON8,Cognome WF4CTGJ9X3,M,43,
2030,Nome EK2FLZI2X0,Cognome G8198SYWGJ,M,64,
2031,Nome B2NS1WZNGO,Cognome V741PEH30I,M,47,
